tail.node	head.node	capacity..veh.h.	length..miles.	fftt.min.	Power	B	speed.limit..mph.
28985	28984	550	0.08874	0.17741	0.5	2	NA
28986	28702	600	0.2464	0.5096	0.5	2	NA
28986	28983	600	0.22653	0.4685	0.5	2	NA
28987	28988	600	0.11601	0.17842	0.9	3.6	NA
28987	28996	600	0.13428	0.20651	0.9	3.6	NA
28988	28987	600	0.11601	0.17842	0.9	3.6	NA
28988	29001	600	0.2546	0.39154	0.9	3.6	NA
28989	33	99999	0	2.87278	0.9	3.6	NA
28989	28990	600	0.80424	1.23682	0.9	3.6	NA
28989	54629	600	0.38729	0.59134	0.9	3.6	NA
28990	28687	600	0.29144	0.44819	0.9	3.6	NA
28990	28989	600	0.80424	1.23682	0.9	3.6	NA
28991	37	99999	0	1.49144	0.9	3.6	NA
28991	28992	600	0.50471	0.77618	0.9	3.6	NA
28991	29001	600	0.67144	1.0326	0.9	3.6	NA
28992	36	99999	0	2.08764	0.9	3.6	NA
28992	28991	600	0.50471	0.77618	0.9	3.6	NA
28992	29007	600	0.33706	0.51835	0.9	3.6	NA
28993	36	99999	0	1.78439	0.9	3.6	NA
28993	28994	600	0.10161	0.15626	0.9	3.6	NA
28993	29003	600	0.18161	0.27929	0.9	3.6	NA
28994	28993	600	0.10161	0.15626	0.9	3.6	NA
28994	29008	600	0.16553	0.25456	0.9	3.6	NA
28995	28834	600	0.12888	0.1982	0.9	3.6	NA
28995	50306	600	0.25	0.37627	0.9	3.6	NA
28995	54630	600	0.51062	0.00449	0.9	3.6	NA
28996	28987	600	0.13428	0.20651	0.9	3.6	NA
28996	54630	600	0.51062	0.78078	0.9	3.6	NA
28997	28844	600	0.1515	0.23299	0.9	3.6	NA
28997	28998	600	0.22496	0.34597	0.9	3.6	NA
28998	28997	600	0.22496	0.34597	0.9	3.6	NA
28998	29000	600	0.05081	0.07814	0.9	3.6	NA
28999	29000	600	0.05816	0.08945	0.9	3.6	NA
28999	50524	600	0.21	0.33128	0.9	3.6	NA
28999	54629	600	0.38729	0.00427	0.9	3.6	NA
29000	28998	600	0.05081	0.07814	0.9	3.6	NA
29000	28999	600	0.05816	0.08945	0.9	3.6	NA
29001	28988	600	0.2546	0.39154	0.9	3.6	NA
29001	28991	600	0.67144	1.0326	0.9	3.6	NA
29002	28684	600	0.35616	0.54772	0.9	3.6	NA
29002	29004	600	0.06272	0.09645	0.9	3.6	NA
29003	28993	600	0.18161	0.27929	0.9	3.6	NA
29003	29004	600	0.07079	0.10887	0.9	3.6	NA
29004	29002	600	0.06272	0.09645	0.9	3.6	NA
29004	29003	600	0.07079	0.10887	0.9	3.6	NA
29005	29006	600	0.06962	0.10706	0.9	3.6	NA
29005	29010	600	0.20408	0.31384	0.9	3.6	NA
29006	34	99999	0	3.78201	0.9	3.6	NA
29006	29005	600	0.06962	0.10706	0.9	3.6	NA
29006	29011	600	0.49919	0.76769	0.9	3.6	NA
29007	28687	600	0.28137	0.43271	0.9	3.6	NA
29007	28992	600	0.33706	0.51835	0.9	3.6	NA
29007	29008	600	0.38931	0.59871	0.9	3.6	NA
29008	28994	600	0.16553	0.25456	0.9	3.6	NA
29008	29007	600	0.38931	0.59871	0.9	3.6	NA
29009	28687	600	0.15484	0.23812	0.9	3.6	NA
29009	29010	600	0.07086	0.10897	0.9	3.6	NA
29010	29005	600	0.20408	0.31384	0.9	3.6	NA
29010	29009	600	0.07086	0.10897	0.9	3.6	NA
29011	28284	600	0.24731	0.38033	0.9	3.6	NA
29011	29006	600	0.49919	0.76769	0.9	3.6	NA
29012	18735	850	0.53078	0.86039	0.6	2	NA
29012	29013	1900	0.54442	0.8825	0.9	2	NA
29012	29019	850	0.22238	0.36048	0.6	2	NA
29012	29092	1700	0.58909	0.95491	0.6	2	NA
29013	29012	1900	0.54442	0.8825	0.9	2	NA
29013	29020	1900	0.10024	0.16248	0.9	2	NA
29013	29125	550	0.06176	0.12348	0.5	2	NA
29014	29015	1400	0.41892	0.59822	0.9	3.6	NA
29014	29016	3900	0.22964	0.19961	0.15	4	NA
29015	29022	2200	0.30351	0.33711	0.15	4	NA
29016	29105	3900	0.02884	0.02507	0.15	4	NA
29017	4896	1500	0.07507	0.11848	0.7	3.4	NA
29017	4930	1350	0.17198	0.25787	0.9	3.6	NA
29017	29126	1500	0.20773	0.32786	0.7	3.4	NA
29018	25155	2200	0.48303	0.56805	0.15	4	NA
29019	29012	850	0.22238	0.36048	0.6	2	NA
29019	29020	2200	0.50564	0.56161	0.15	4	NA
29019	29021	850	0.51506	0.8349	0.6	2	NA
29019	29090	2200	0.98561	1.0947	0.15	4	NA
29020	4870	2200	0.50281	0.55846	0.15	4	NA
29020	29013	1900	0.10024	0.16248	0.9	2	NA
29020	29019	2200	0.50564	0.56161	0.15	4	NA
29020	29036	550	0.09684	0.1936	0.5	2	NA
29021	29019	850	0.51506	0.8349	0.6	2	NA
29021	29032	850	0.54704	0.74568	0.7	3.4	NA
29021	29143	850	0.48017	0.65453	0.7	3.4	NA
29021	29144	850	0.46665	0.75644	0.6	2	NA
29022	29019	2200	0.9849	1.09391	0.15	4	NA
29022	29023	550	0.23916	0.47813	0.5	2	NA
29022	29090	550	0.01663	0.0285	0.9	3.6	NA
29023	845	99999	0	0.43483	0.9	3.6	NA
29023	29022	550	0.23916	0.47813	0.5	2	NA
29023	29142	550	0.27268	0.46727	0.9	3.6	NA
29024	4839	2200	0.349	0.38762	0.15	4	NA
29024	4870	2200	0.97238	1.08	0.15	4	NA
29024	4934	850	0.32223	0.60395	0.9	3.6	NA
29024	18741	850	0.09552	0.15484	0.6	2	NA
29026	29102	2200	0.06841	0.07599	0.15	4	NA
29027	29145	3900	0.23032	0.2002	0.15	4	NA
29028	29026	2200	0.12418	0.13792	0.15	4	NA
29028	29027	3900	0.42906	0.37295	0.15	4	NA
29029	29042	850	0.01497	0.02041	0.7	3.4	NA
29029	29103	2200	0.23939	0.26589	0.15	4	NA
29029	40494	850	0.35253	0.24027	0.7	3.4	NA
29030	4812	3500	0.31179	0.26338	0.15	4	NA
29030	4896	1400	0.13467	0.19231	0.9	3.6	NA
29031	29072	2200	0.34	0.39985	0.15	4	NA
29032	5006	850	0.44477	0.60628	0.7	3.4	NA
29032	29021	850	0.54704	0.74568	0.7	3.4	NA
29033	29034	850	0.50144	0.68352	0.7	3.4	NA
29033	29130	850	0.48699	0.7894	0.6	2	NA
29033	29144	850	0.53022	0.85948	0.6	2	NA
29033	29148	850	0.54231	0.73922	0.7	3.4	NA
29034	826	99999	0	0.90691	0.9	3.6	NA
29034	29033	850	0.50144	0.68352	0.7	3.4	NA
29034	29186	850	0.15496	0.21123	0.7	3.4	NA
29035	819	99999	0	0.62732	0.9	3.6	NA
29035	29036	550	0.05291	0.10577	0.5	2	NA
29035	29180	550	0.0551	0.11016	0.5	2	NA
29036	29020	550	0.09684	0.1936	0.5	2	NA
29036	29035	550	0.05291	0.10577	0.5	2	NA
29037	4351	850	0.78775	1.27695	0.6	2	NA
29037	29111	550	0.06991	0.13976	0.5	2	NA
29037	54618	850	0.31622	0.50599	0.6	2	NA
29038	853	99999	0	1.08058	0.9	3.6	NA
29038	4318	750	0.15502	0.24467	0.7	3.4	NA
29038	29059	750	0.43063	0.67969	0.7	3.4	NA
29042	29029	850	0.01497	0.02041	0.7	3.4	NA
29042	29043	2200	0.74831	0.88003	0.15	4	NA
29042	29096	850	0.38011	0.51813	0.7	3.4	NA
29043	29083	2200	0.25096	0.29513	0.15	4	NA
29044	852	99999	0	0.34057	0.9	3.6	NA
29044	853	99999	0	0.78613	0.9	3.6	NA
29044	4324	750	0.59861	0.74797	0.9	2	NA
29044	29062	750	0.48592	0.60716	0.9	2	NA
29046	29047	1700	0.5818	0.83083	0.8	2	NA
29046	29073	1700	0.37343	0.53327	0.8	2	NA
29047	11480	1900	0.01357	0.01769	0.8	2	NA
29047	29046	1700	0.5818	0.83083	0.8	2	NA
29047	29051	1700	0.7039	1.14102	0.9	2	NA
29048	29029	2200	0.72717	0.80766	0.15	4	NA
29049	858	99999	0	0.70653	0.9	3.6	NA
29049	860	99999	0	1.16448	0.9	3.6	NA
29049	4076	750	0.50162	0.79172	0.7	3.4	NA
29049	4318	1700	1.0362	1.47971	0.8	2	NA
29050	29052	5850	0.16866	0.15098	0.15	4	NA
29051	855	99999	0	1.07993	0.9	3.6	NA
29051	4318	1700	0.50542	0.81929	0.9	2	NA
29052	25139	3900	0.39451	0.35316	0.15	4	NA
29052	25141	3900	0.38	0.33031	0.15	4	NA
29053	860	99999	0	1.60373	0.9	3.6	NA
29053	40053	550	0.15749	0.31492	0.5	2	NA
29053	40055	550	0.20281	0.41905	0.5	2	NA
29056	28670	1900	0.33427	0.38555	0.15	4	NA
29057	4283	850	0.81591	0.95952	0.9	2	NA
29058	847	99999	0	1.14707	0.9	3.6	NA
29058	864	99999	0	2.10679	0.9	3.6	NA
29058	4330	850	0.43379	0.70317	0.6	2	NA
29058	18732	850	0.41557	0.67364	0.6	2	NA
29059	855	99999	0	1.33849	0.9	3.6	NA
29059	29038	750	0.43063	0.67969	0.7	3.4	NA
29059	29060	750	0.39611	0.62519	0.7	3.4	NA
29060	29059	750	0.39611	0.62519	0.7	3.4	NA
29060	29061	750	0.54224	0.98551	0.6	2	NA
29060	29079	750	0.24599	0.44708	0.6	2	NA
29060	29081	750	0.17963	0.28351	0.7	3.4	NA
29061	29060	750	0.54224	0.98551	0.6	2	NA
29061	29063	750	0.49299	0.89599	0.6	2	NA
29062	4569	750	0.27493	0.49968	0.6	2	NA
29062	29044	750	0.48592	0.60716	0.9	2	NA
29062	29079	750	0.23304	0.42355	0.6	2	NA
29062	40495	1700	0.60357	0.36939	0.15	4	NA
29063	29061	750	0.49299	0.89599	0.6	2	NA
29063	29064	1700	0.05898	0.08423	0.8	2	NA
29063	29073	1700	0.31006	0.44277	0.8	2	NA
29064	25147	675	0.30619	0.47089	0.9	3.6	NA
29064	29063	1700	0.05898	0.08423	0.8	2	NA
29064	29075	1350	0.25313	0.37956	0.9	3.6	NA
29064	29077	750	0.15995	0.25246	0.7	3.4	NA
29065	29066	3500	0.29981	0.2606	0.15	4	NA
29066	29070	2200	0.03435	0.04039	0.15	4	NA
29066	29088	2200	0.02051	0.02412	0.15	4	NA
29067	18751	850	0.07233	0.0986	0.7	3.4	NA
29067	29087	850	0.01399	0.01907	0.7	3.4	NA
29068	29066	1700	0.01518	0.01858	0.15	4	NA
29068	29069	3500	0.31683	0.2754	0.15	4	NA
29069	29074	3500	0.40866	0.35522	0.15	4	NA
29070	29018	2200	0.34041	0.40033	0.15	4	NA
29071	29080	1700	0.12761	0.18223	0.8	2	NA
29072	29088	2200	0.04732	0.05565	0.15	4	NA
29073	855	99999	0	1.09099	0.9	3.6	NA
29073	856	99999	0	0.71872	0.9	3.6	NA
29073	29046	1700	0.37343	0.53327	0.8	2	NA
29073	29063	1700	0.31006	0.44277	0.8	2	NA
29074	29064	675	0.29233	0.44957	0.9	3.6	NA
29074	29075	3900	0.31026	0.27774	0.15	4	NA
29075	25147	3900	0.23824	0.21327	0.15	4	NA
29076	29065	3500	0.40766	0.35435	0.15	4	NA
29077	29064	750	0.15995	0.25246	0.7	3.4	NA
29077	29076	675	0.27835	0.42806	0.9	3.6	NA
29077	29078	750	0.21287	0.33599	0.7	3.4	NA
29078	19852	850	0.05127	0.06989	0.7	3.4	NA
29078	29077	750	0.21287	0.33599	0.7	3.4	NA
29079	853	99999	0	1.25718	0.9	3.6	NA
29079	29060	750	0.24599	0.44708	0.6	2	NA
29079	29062	750	0.23304	0.42355	0.6	2	NA
29080	29081	750	0.1937	0.30573	0.7	3.4	NA
29080	29082	1700	0.21044	0.25758	0.15	4	NA
29080	29083	1700	0.14213	0.20297	0.8	2	NA
29080	40495	1700	0.60357	0.36939	0.15	4	NA
29081	854	99999	0	0.18663	0.9	3.6	NA
29081	29060	750	0.17963	0.28351	0.7	3.4	NA
29081	29080	750	0.1937	0.30573	0.7	3.4	NA
29082	29068	1700	0.02389	0.02924	0.15	4	NA
29083	29071	1700	0.01452	0.02074	0.8	2	NA
29083	29084	2200	0.20468	0.24071	0.15	4	NA
29083	29087	1700	0.01046	0.01494	0.8	2	NA
29084	29068	2200	0.01989	0.02339	0.15	4	NA
29084	29080	1700	0.22407	0.27427	0.15	4	NA
29085	29048	2200	0.22213	0.24672	0.15	4	NA
29087	29067	850	0.01399	0.01907	0.7	3.4	NA
29087	29083	1700	0.01046	0.01494	0.8	2	NA
29087	29085	2200	0.05104	0.05669	0.15	4	NA
29088	29084	2200	0.01379	0.01622	0.15	4	NA
29088	29087	2200	0.21796	0.25632	0.15	4	NA
29090	29022	550	0.01663	0.0285	0.9	3.6	NA
29090	29095	550	0.23581	0.40409	0.9	3.6	NA
29090	29099	2200	0.2528	0.28078	0.15	4	NA
29091	4574	1700	1.00037	1.62159	0.6	2	NA
29091	18734	550	0.2633	0.52639	0.5	2	NA
29091	29092	1700	0.44556	0.72226	0.6	2	NA
29091	29095	550	0.22757	0.38997	0.9	3.6	NA
29092	846	99999	0	0.47945	0.9	3.6	NA
29092	29012	1700	0.58909	0.95491	0.6	2	NA
29092	29091	1700	0.44556	0.72226	0.6	2	NA
29095	846	99999	0	0.52604	0.9	3.6	NA
29095	29090	550	0.23581	0.40409	0.9	3.6	NA
29095	29091	550	0.22757	0.38997	0.9	3.6	NA
29096	850	99999	0	0.55459	0.9	3.6	NA
29096	851	99999	0	0.97938	0.9	3.6	NA
29096	4574	750	0.24884	0.39275	0.7	3.4	NA
29096	29042	850	0.38011	0.51813	0.7	3.4	NA
29098	29028	3900	0.01731	0.01505	0.15	4	NA
29098	29042	2200	0.32405	0.35991	0.15	4	NA
29099	29104	2200	0.24235	0.26917	0.15	4	NA
29100	29098	2200	0.13027	0.14469	0.15	4	NA
29102	29015	2200	0.18409	0.20446	0.15	4	NA
29103	29028	2200	0.08834	0.09811	0.15	4	NA
29104	29100	2200	0.05996	0.06659	0.15	4	NA
29105	29104	1400	0.32436	0.46319	0.9	3.6	NA
29106	18738	850	0.01802	0.02921	0.6	2	NA
29106	28701	850	1.22131	1.97973	0.6	2	NA
29106	29110	550	0.12803	0.2194	0.9	3.6	NA
29107	40489	850	1.30611	1.22401	0.9	3.6	NA
29107	52708	550	0.54	0.91127	0.9	3.6	NA
29107	54618	850	0.31622	0.0066	0.6	2	NA
29108	4625	850	0.43362	0.7029	0.6	2	NA
29108	29110	550	0.52242	0.89523	0.9	3.6	NA
29108	40489	850	1.30611	1.22401	0.9	3.6	NA
29109	812	99999	0	1.69112	0.9	3.6	NA
29109	813	99999	0	0.7798	0.9	3.6	NA
29109	28667	850	0.76757	1.04629	0.7	3.4	NA
29109	40430	850	1.17561	1.14365	0.7	3.4	NA
29110	816	99999	0	0.85789	0.9	3.6	NA
29110	29106	550	0.12803	0.2194	0.9	3.6	NA
29110	29108	550	0.52242	0.89523	0.9	3.6	NA
29111	29037	550	0.06991	0.13976	0.5	2	NA
29111	29116	550	0.06609	0.13213	0.5	2	NA
29112	818	99999	0	0.67807	0.9	3.6	NA
29112	29113	550	0.18919	0.37823	0.5	2	NA
29112	29120	550	0.0904	0.18073	0.5	2	NA
29113	29112	550	0.18919	0.37823	0.5	2	NA
29113	29124	550	0.11462	0.22916	0.5	2	NA
29114	29115	550	0.13968	0.27925	0.5	2	NA
29114	29120	550	0.13688	0.27365	0.5	2	NA
29115	29114	550	0.13968	0.27925	0.5	2	NA
29115	29119	550	0.05948	0.11891	0.5	2	NA
29116	29111	550	0.06609	0.13213	0.5	2	NA
29116	29118	550	0.1079	0.21572	0.5	2	NA
29117	29118	550	0.05176	0.10348	0.5	2	NA
29117	29119	550	0.05283	0.10562	0.5	2	NA
29118	29116	550	0.1079	0.21572	0.5	2	NA
29118	29117	550	0.05176	0.10348	0.5	2	NA
29119	29115	550	0.05948	0.11891	0.5	2	NA
29119	29117	550	0.05283	0.10562	0.5	2	NA
29120	29112	550	0.0904	0.18073	0.5	2	NA
29120	29114	550	0.13688	0.27365	0.5	2	NA
29121	29122	550	0.14503	0.28996	0.5	2	NA
29121	29123	550	0.10275	0.20542	0.5	2	NA
29122	818	99999	0	1.36793	0.9	3.6	NA
29122	29121	550	0.14503	0.28996	0.5	2	NA
29122	29125	550	0.11002	0.21995	0.5	2	NA
29123	29121	550	0.10275	0.20542	0.5	2	NA
29123	29124	550	0.13265	0.26519	0.5	2	NA
29124	29113	550	0.11462	0.22916	0.5	2	NA
29124	29123	550	0.13265	0.26519	0.5	2	NA
29125	29013	550	0.06176	0.12348	0.5	2	NA
29125	29122	550	0.11002	0.21995	0.5	2	NA
29126	70	99999	0	0.30374	0.9	3.6	NA
29126	4831	1500	0.19089	0.30128	0.7	3.4	NA
29126	29017	1500	0.20773	0.32786	0.7	3.4	NA
29127	5592	550	1.02412	2.04745	0.5	2	NA
29127	29136	850	0.58534	0.79788	0.7	3.4	NA
29127	29148	850	0.46577	0.63489	0.7	3.4	NA
29128	29129	3900	0.34538	0.30022	0.15	4	NA
29128	29134	1400	0.35461	0.5064	0.9	3.6	NA
29129	29135	3900	0.3284	0.29397	0.15	4	NA
29130	835	99999	0	1.15466	0.9	3.6	NA
29130	29033	850	0.48699	0.7894	0.6	2	NA
29130	29161	850	0.47529	0.77044	0.6	2	NA
29131	1079	99999	0	0.97657	0.9	3.6	NA
29131	5238	1700	0.29047	0.4148	0.8	2	NA
29131	29157	1700	0.21076	0.30097	0.8	2	NA
29132	18754	750	0.23888	0.37702	0.7	3.4	NA
29132	29133	750	0.50257	0.91341	0.6	2	NA
29132	29134	850	0.23481	0.32007	0.7	3.4	NA
29132	29147	850	0.52167	0.7111	0.7	3.4	NA
29133	29132	750	0.50257	0.91341	0.6	2	NA
29133	29137	750	0.45849	0.88706	0.9	3.6	NA
29134	29132	850	0.23481	0.32007	0.7	3.4	NA
29134	29135	1350	0.34856	0.52264	0.9	3.6	NA
29134	29136	850	0.17886	0.2438	0.7	3.4	NA
29135	29160	3900	0.31591	0.2828	0.15	4	NA
29136	5169	1400	0.28967	0.41365	0.9	3.6	NA
29136	29127	850	0.58534	0.79788	0.7	3.4	NA
29136	29134	850	0.17886	0.2438	0.7	3.4	NA
29137	838	99999	0	0.24024	0.9	3.6	NA
29137	29133	750	0.45849	0.88706	0.9	3.6	NA
29137	29157	750	0.52802	1.02157	0.9	3.6	NA
29138	838	99999	0	1.17442	0.9	3.6	NA
29138	5609	850	0.37235	0.53173	0.8	2	NA
29138	54599	1700	0.65618	0.11933	0.8	2	NA
29139	29140	550	0.12919	0.22139	0.9	3.6	NA
29139	29166	550	0.10973	0.18803	0.9	3.6	NA
29140	29139	550	0.12919	0.22139	0.9	3.6	NA
29140	29155	550	0.12588	0.21572	0.9	3.6	NA
29141	29151	3900	0.27345	0.23769	0.15	4	NA
29142	29023	550	0.27268	0.46727	0.9	3.6	NA
29142	29143	850	0.50688	0.69093	0.7	3.4	NA
29142	29150	850	0.33178	0.45226	0.7	3.4	NA
29143	844	99999	0	1.34079	0.9	3.6	NA
29143	29021	850	0.48017	0.65453	0.7	3.4	NA
29143	29142	850	0.50688	0.69093	0.7	3.4	NA
29144	825	99999	0	0.74504	0.9	3.6	NA
29144	29021	850	0.46665	0.75644	0.6	2	NA
29144	29033	850	0.53022	0.85948	0.6	2	NA
29145	5040	1400	0.28765	0.41076	0.9	3.6	NA
29145	29146	3900	0.36968	0.32134	0.15	4	NA
29146	29128	3900	0.34893	0.3033	0.15	4	NA
29147	842	99999	0	0.4926	0.9	3.6	NA
29147	5039	850	0.46661	0.63605	0.7	3.4	NA
29147	29132	850	0.52167	0.7111	0.7	3.4	NA
29148	844	99999	0	1.08216	0.9	3.6	NA
29148	29033	850	0.54231	0.73922	0.7	3.4	NA
29148	29127	850	0.46577	0.63489	0.7	3.4	NA
29149	29150	550	0.29655	0.50817	0.9	3.6	NA
29149	29154	550	0.1563	0.26785	0.9	3.6	NA
29150	5035	850	0.06202	0.08455	0.7	3.4	NA
29150	29142	850	0.33178	0.45226	0.7	3.4	NA
29150	29149	550	0.29655	0.50817	0.9	3.6	NA
29151	29014	3900	0.18849	0.16384	0.15	4	NA
29152	29153	550	0.17065	0.29244	0.9	3.6	NA
29152	29155	550	0.19401	0.33246	0.9	3.6	NA
29153	843	99999	0	0.19001	0.9	3.6	NA
29153	29152	550	0.17065	0.29244	0.9	3.6	NA
29153	29154	550	0.13191	0.22604	0.9	3.6	NA
29154	29149	550	0.1563	0.26785	0.9	3.6	NA
29154	29153	550	0.13191	0.22604	0.9	3.6	NA
29155	29140	550	0.12588	0.21572	0.9	3.6	NA
29155	29152	550	0.19401	0.33246	0.9	3.6	NA
29156	5554	750	0.37843	0.68779	0.6	2	NA
29156	18762	750	0.13018	0.2366	0.6	2	NA
29157	5548	1700	0.24891	0.35544	0.8	2	NA
29157	29131	1700	0.21076	0.30097	0.8	2	NA
29157	29137	750	0.52802	1.02157	0.9	3.6	NA
29157	29158	750	0.39546	0.71874	0.6	2	NA
29158	1079	99999	0	0.33857	0.9	3.6	NA
29158	5474	750	0.35247	0.64062	0.6	2	NA
29158	29157	750	0.39546	0.71874	0.6	2	NA
29159	1078	99999	0	0.1818	0.9	3.6	NA
29159	5457	750	0.35887	0.65223	0.6	2	NA
29159	5474	750	0.25448	0.46251	0.6	2	NA
29160	5609	1350	0.37911	0.56844	0.9	3.6	NA
29160	5690	3900	0.69786	0.6247	0.15	4	NA
29161	5594	850	0.17018	0.27585	0.6	2	NA
29161	29130	850	0.47529	0.77044	0.6	2	NA
29162	29163	550	0.16248	0.27842	0.9	3.6	NA
29162	29167	550	0.07508	0.12866	0.9	3.6	NA
29163	29162	550	0.16248	0.27842	0.9	3.6	NA
29163	29164	550	0.18706	0.32055	0.9	3.6	NA
29164	836	99999	0	0.53713	0.9	3.6	NA
29164	837	99999	0	0.38328	0.9	3.6	NA
29164	29163	550	0.18706	0.32055	0.9	3.6	NA
29164	29165	550	0.1583	0.27126	0.9	3.6	NA
29165	29164	550	0.1583	0.27126	0.9	3.6	NA
29165	29166	550	0.21445	0.36748	0.9	3.6	NA
29166	29139	550	0.10973	0.18803	0.9	3.6	NA
29166	29165	550	0.21445	0.36748	0.9	3.6	NA
29167	18742	550	0.08288	0.14202	0.9	3.6	NA
29167	29162	550	0.07508	0.12866	0.9	3.6	NA
29168	29193	3500	0.2721	0.22985	0.15	4	NA
29169	99	99999	0	1.2721	0.9	3.6	NA
29169	5240	1900	0.2865	0.37355	0.8	2	NA
29169	29206	1900	0.46236	0.60285	0.8	2	NA
29170	5232	2800	0.33574	0.47945	0.9	3.6	NA
29170	29168	3500	0.27812	0.23494	0.15	4	NA
29171	822	99999	0	0.67817	0.9	3.6	NA
29171	823	99999	0	0.58008	0.9	3.6	NA
29171	5000	500	0.53817	1.00868	0.9	3.6	NA
29171	29172	500	0.61874	1.15969	0.9	3.6	NA
29172	5204	750	0.2663	0.42031	0.7	3.4	NA
29172	5261	500	0.3411	0.63932	0.9	3.6	NA
29172	29171	500	0.61874	1.15969	0.9	3.6	NA
29173	825	99999	0	0.69489	0.9	3.6	NA
29173	29174	500	0.06205	0.13784	0.5	2	NA
29173	29189	550	0.0669	0.13374	0.5	2	NA
29174	29173	500	0.06205	0.13784	0.5	2	NA
29174	29183	500	0.06469	0.1437	0.5	2	NA
29175	29176	550	0.11359	0.22709	0.5	2	NA
29175	29182	550	0.09606	0.19204	0.5	2	NA
29176	29175	550	0.11359	0.22709	0.5	2	NA
29176	29177	550	0.0704	0.14075	0.5	2	NA
29177	29176	550	0.0704	0.14075	0.5	2	NA
29177	29178	550	0.14667	0.29322	0.5	2	NA
29178	29177	550	0.14667	0.29322	0.5	2	NA
29178	29179	550	0.06238	0.12472	0.5	2	NA
29179	820	99999	0	0.40593	0.9	3.6	NA
29179	29178	550	0.06238	0.12472	0.5	2	NA
29179	29180	550	0.06884	0.13764	0.5	2	NA
29180	29035	550	0.0551	0.11016	0.5	2	NA
29180	29179	550	0.06884	0.13764	0.5	2	NA
29181	29182	550	0.06474	0.12943	0.5	2	NA
29181	29183	500	0.05931	0.13175	0.5	2	NA
29182	29175	550	0.09606	0.19204	0.5	2	NA
29182	29181	550	0.06474	0.12943	0.5	2	NA
29183	29174	500	0.06469	0.1437	0.5	2	NA
29183	29181	500	0.05931	0.13175	0.5	2	NA
29184	29185	550	0.05858	0.11711	0.5	2	NA
29184	29192	550	0.06315	0.12626	0.5	2	NA
29185	29184	550	0.05858	0.11711	0.5	2	NA
29185	29187	500	0.09652	0.21441	0.5	2	NA
29186	5204	750	0.33838	0.53408	0.7	3.4	NA
29186	29034	850	0.15496	0.21123	0.7	3.4	NA
29186	29191	500	0.04031	0.08955	0.5	2	NA
29187	29185	500	0.09652	0.21441	0.5	2	NA
29187	29188	550	0.08134	0.16261	0.5	2	NA
29188	29187	550	0.08134	0.16261	0.5	2	NA
29188	29190	550	0.06174	0.12344	0.5	2	NA
29189	29173	550	0.0669	0.13374	0.5	2	NA
29189	29190	550	0.07265	0.14524	0.5	2	NA
29190	824	99999	0	0.32885	0.9	3.6	NA
29190	29188	550	0.06174	0.12344	0.5	2	NA
29190	29189	550	0.07265	0.14524	0.5	2	NA
29191	29186	500	0.04031	0.08955	0.5	2	NA
29191	29192	500	0.0553	0.12285	0.5	2	NA
29192	29184	550	0.06315	0.12626	0.5	2	NA
29192	29191	500	0.0553	0.12285	0.5	2	NA
29193	29194	3500	0.55929	0.47246	0.15	4	NA
29194	5018	1400	0.20391	0.2912	0.9	3.6	NA
29194	29196	3500	0.37117	0.33227	0.15	4	NA
29195	5015	1200	0.43798	0.79602	0.6	2	NA
29195	18935	1200	0.24246	0.44066	0.6	2	NA
29196	29030	3500	0.25695	0.21706	0.15	4	NA
29197	5226	2550	0.21193	0.30263	0.8	2	NA
29197	18921	850	0.03799	0.05426	0.8	2	NA
29198	235	99999	0	0.92726	0.9	3.6	NA
29198	5279	500	0.09151	0.17171	0.9	3.6	NA
29198	29203	500	0.05473	0.10257	0.9	3.6	NA
29200	29201	500	0.06151	0.11529	0.9	3.6	NA
29200	40046	500	0.23403	0.43379	0.9	3.6	NA
29201	29200	500	0.06151	0.11529	0.9	3.6	NA
29201	29202	500	0.07644	0.14327	0.9	3.6	NA
29202	233	99999	0	0.5389	0.9	3.6	NA
29202	29201	500	0.07644	0.14327	0.9	3.6	NA
29202	29203	550	0.07374	0.12637	0.9	3.6	NA
29203	29198	500	0.05473	0.10257	0.9	3.6	NA
29203	29202	550	0.07374	0.12637	0.9	3.6	NA
29205	235	99999	0	1.05346	0.9	3.6	NA
29205	5578	550	0.31315	0.53661	0.9	3.6	NA
29205	5596	550	0.50166	0.85965	0.9	3.6	NA
29206	29169	1900	0.46236	0.60285	0.8	2	NA
29206	29207	1900	0.20728	0.27027	0.8	2	NA
29207	83	99999	0	1.3146	0.9	3.6	NA
29207	29206	1900	0.20728	0.27027	0.8	2	NA
29207	54655	1900	0.52126	0.25167	0.8	2	NA
29208	29170	3500	0.50174	0.42384	0.15	4	NA
29209	101	99999	0	0.58186	0.9	3.6	NA
29209	25170	550	0.50916	0.87251	0.9	3.6	NA
29209	29210	550	0.42535	0.72889	0.9	3.6	NA
29210	100	99999	0	0.88095	0.9	3.6	NA
29210	29209	550	0.42535	0.72889	0.9	3.6	NA
29210	29211	550	0.15915	0.27273	0.9	3.6	NA
29211	29210	550	0.15915	0.27273	0.9	3.6	NA
29211	29213	550	0.04731	0.09458	0.5	2	NA
29211	54653	550	0.49341	0.67305	0.9	3.6	NA
29212	25226	550	0.03243	0.06484	0.5	2	NA
29212	29213	550	0.0663	0.13255	0.5	2	NA
29213	29211	550	0.04731	0.09458	0.5	2	NA
